timestamp,open,high,low,close,volume
2026-01-01 00:00:00,100.32489729210695,100.25757632071787,100.15976521232892,100.24835707650561,4382.154120592515
2026-01-01 01:00:00,100.28656619616108,100.29318642484208,100.04231800929381,100.17922492592002,6198.921964594063
2026-01-01 02:00:00,100.55293818618392,100.6617086416282,100.39727521332779,100.50306919497037,4947.928159663933
2026-01-01 03:00:00,101.07033435407821,101.6533528889084,101.1193837050485,101.26458412317439,1156.1133416834614
2026-01-01 04:00:00,101.13196519255993,101.40316274826608,100.96892246688382,101.14750743581271,9945.97960072304
2026-01-01 05:00:00,100.91486819984642,101.09689080042813,100.74672350870499,101.03043895733812,5891.862139575138
2026-01-01 06:00:00,101.79978478780001,102.06864899403358,101.65216126896239,101.82004536509181,5262.676799361486
2026-01-01 07:00:00,102.30176315328166,102.24903233077444,102.16232530034523,102.20376272966827,9591.556343536486
2026-01-01 08:00:00,101.9995406202883,102.2772946420895,101.65501875205128,101.9690255367008,2402.743308283694
2026-01-01 09:00:00,102.35511464513353,102.393193093312,102.1240145718553,102.24030555849379,2703.138422907234
2026-01-01 10:00:00,102.0427721041589,102.19923309321364,101.81446875479801,102.00859671208755,8272.132741565052
2026-01-01 11:00:00,101.64589924133553,102.10831150005664,101.53107818460835,101.77573183530242,3347.479720225079
2026-01-01 12:00:00,101.64462827042816,101.967996614227,101.67675192924516,101.89671297108544,8193.043956623742
2026-01-01 13:00:00,100.95495372492451,101.00036103024524,100.6306548940044,100.94007284875654,3443.801346176523
2026-01-01 14:00:00,100.05622128586491,100.21925399986543,99.82971361816075,100.07761393250003,1298.6886720250134
2026-01-01 15:00:00,99.69877559394135,100.10030805298146,99.68260112584925,99.79647016787953,5653.132514980444
2026-01-01 16:00:00,99.11999188274719,99.33812000016464,98.87219839031316,99.29005460771232,2770.1779071417523
2026-01-01 17:00:00,99.37370395266268,99.53039383382101,99.22774492767613,99.44717827400996,7820.616636392239
2026-01-01 18:00:00,98.97371708776288,99.14805035040845,98.8079002589115,98.99316623624935,6770.796699089333
2026-01-01 19:00:00,98.35360216795235,98.5421884655728,97.99062184327616,98.28701438558171,9312.42401180126
2026-01-01 20:00:00,99.03870187819928,99.33986494501637,98.79489367544947,99.01983877004248,8046.895215391623
2026-01-01 21:00:00,99.0677573445165,99.06063448359068,98.66702780050528,98.90695061979922,2626.9835935665415
2026-01-01 22:00:00,98.83715431653864,99.09957206143159,98.49149632228311,98.94071472214318,8201.424129983166
2026-01-01 23:00:00,98.3164465182422,98.54373070246203,98.05585277186195,98.22834062903645,6775.633403326209
2026-01-02 00:00:00,97.96087914108674,97.96917509680432,97.7879253561756,97.95614926677386,7020.564775845624
2026-01-02 01:00:00,98.08107747404065,98.1727584841105,97.79995271042755,98.0116105616288,8490.36597373134
2026-01-02 02:00:00,97.3924622865911,97.65515616191016,97.12896217935955,97.43611377291765,6164.4166227004625
2026-01-02 03:00:00,97.73113081947953,97.86888465421897,97.57461618510952,97.62396278209047,5194.031629177116
2026-01-02 04:00:00,97.35316591296561,97.472662767812,97.32019902627873,97.32364343713108,6729.769318228552
2026-01-02 05:00:00,97.10985206374266,97.38124066340502,97.03650808929645,97.17779656223443,3681.6168606252318
2026-01-02 06:00:00,96.87574085322842,96.92577599146104,96.84033555202568,96.87694325611974,2643.374179783894
2026-01-02 07:00:00,97.77912676248049,97.93725750714081,97.64556548312677,97.8030823483742,6549.290542641217
2026-01-02 08:00:00,97.84525157106901,98.04168460726069,97.54608376639231,97.79633373600524,3104.635321769299
2026-01-02 09:00:00,97.14950059658985,97.36924886810182,97.15655315788253,97.2674782715273,1719.2359841194605
2026-01-02 10:00:00,97.67581555736732,97.88464914973785,97.62143338525702,97.67875072757889,1004.9876612672853
2026-01-02 11:00:00,97.10785962785832,97.31301615267365,96.86139518642184,97.06832890259338,6474.874612600604
2026-01-02 12:00:00,97.17606303081506,97.33850578000997,96.88650635163424,97.17276070009575,4259.339051322131
2026-01-02 13:00:00,96.32761976259476,96.40997201525553,96.16242298200753,96.19292563815587,7770.798736061104
2026-01-02 14:00:00,95.60623489111376,95.6325593571782,95.24680937387606,95.52883261370665,4376.587584817922
2026-01-02 15:00:00,95.62651515196714,95.80660210367161,95.34553261126737,95.62726323164121,5374.031034144041
2026-01-02 16:00:00,96.01816543138868,96.25751813859785,95.70108801142325,95.99649652163892,4663.764755338464
2026-01-02 17:00:00,96.11174721738209,96.29787795833074,95.76033264074673,96.0821806622339,6855.173119984115
2026-01-02 18:00:00,96.06468648145646,96.16570339408338,95.60415512857382,96.02435652103978,4205.252458134713
2026-01-02 19:00:00,95.69123887367867,96.09622631367421,95.70941387810704,95.87380467324513,9673.90884948078
2026-01-02 20:00:00,95.10439104848449,95.40600465712508,94.92358652005363,95.13454367806142,9425.322879386771
2026-01-02 21:00:00,94.62617766704473,94.77961570172181,94.61626541718887,94.77462157386407,8632.251123915532
2026-01-02 22:00:00,94.67213028313013,94.86020959487976,94.3441045039086,94.54430218838418,9282.702435154733
2026-01-02 23:00:00,95.06677834949335,95.23923782762553,94.71957596593,95.07286330149364,5042.257196134519
2026-01-03 00:00:00,95.2253383513099,95.48722143960188,95.17917389467092,95.24467244627786,5827.873571105429
2026-01-03 01:00:00,94.45283210179983,94.68287706096102,94.24925733581306,94.3631523685965,7678.8333330242
2026-01-03 02:00:00,94.56742683303888,94.58802698357086,94.18747625964345,94.5251943532939,7265.31332444687
2026-01-03 03:00:00,94.21978976164782,94.46170911284298,94.03064956239552,94.33265321308573,9016.107360449238
2026-01-03 04:00:00,93.98710167668003,94.16533734334519,93.83050537761447,93.99419221293276,7446.979245310257
2026-01-03 05:00:00,94.26651366003055,94.42165500524075,94.01459015724112,94.3000303573532,9980.962374056146
2026-01-03 06:00:00,94.64107682974057,95.18902377618485,94.58140853435197,94.81553011860117,4136.552198484319
2026-01-03 07:00:00,95.21214255483555,95.3954929687766,94.93114271725918,95.28117017815927,8496.979680154762
2026-01-03 08:00:00,94.8432073843463,95.00600673859925,94.65411045716526,94.86156141654794,7278.713405493978
2026-01-03 09:00:00,94.69546013547316,94.92739413178263,94.40439201723508,94.70695522862233,7222.478006935167
2026-01-03 10:00:00,94.7243638019564,94.95237199171652,94.40838575327487,94.87258694432413,3932.5203536049903
2026-01-03 11:00:00,95.47552606619006,95.52079143670969,95.10054959238056,95.3603595078853,8070.416131807203
2026-01-03 12:00:00,95.1105620830735,95.35251771508767,94.91583957238316,95.12077238896265,9103.384201128392
2026-01-03 13:00:00,95.0316982082968,95.1946568601925,94.75569820210865,95.02794290063075,2966.9361536850665
2026-01-03 14:00:00,94.51483957746173,94.66543672773774,94.31130349944813,94.47477541362774,6629.471534050337
2026-01-03 15:00:00,93.79786447619703,94.02373889034257,93.43787533103493,93.8766721015874,4529.213461924976
2026-01-03 16:00:00,94.32857061009776,94.33148798186642,94.0649279090149,94.28293501278449,9905.933073653894
